Date - Heure,Heure,Consommation_MW
2022-01-08T20:30:00+01:00,20:30,67352.0
2022-01-08T21:00:00+01:00,21:00,65840.0
2022-01-08T21:30:00+01:00,21:30,64468.0
2022-01-08T22:00:00+01:00,22:00,63262.0
2022-01-08T22:30:00+01:00,22:30,63758.0
2022-01-08T23:00:00+01:00,23:00,65418.0
2022-01-08T23:30:00+01:00,23:30,64870.0
2022-01-09T00:00:00+01:00,00:00,64636.0
2022-01-09T00:30:00+01:00,00:30,63330.0
2022-01-09T01:00:00+01:00,01:00,61043.0
2022-01-09T01:30:00+01:00,01:30,60763.0
2022-01-09T02:00:00+01:00,02:00,60129.0
2022-01-09T02:30:00+01:00,02:30,59585.0
2022-01-09T03:00:00+01:00,03:00,57744.0
2022-01-09T03:30:00+01:00,03:30,56720.0
2022-01-09T04:00:00+01:00,04:00,55675.0
2022-01-09T04:30:00+01:00,04:30,55124.0
2022-01-09T05:00:00+01:00,05:00,54808.0
2022-01-09T05:30:00+01:00,05:30,55337.0
2022-01-09T06:00:00+01:00,06:00,55460.0
2022-01-09T06:30:00+01:00,06:30,56050.0
2022-01-09T07:00:00+01:00,07:00,56444.0
2022-01-09T07:30:00+01:00,07:30,57503.0
2022-01-09T08:00:00+01:00,08:00,58347.0
2022-01-09T08:30:00+01:00,08:30,58993.0
2022-01-09T09:00:00+01:00,09:00,60122.0
2022-01-09T09:30:00+01:00,09:30,61618.0
2022-01-09T10:00:00+01:00,10:00,63062.0
2022-01-09T10:30:00+01:00,10:30,64276.0
2022-01-09T11:00:00+01:00,11:00,65234.0
2022-01-09T11:30:00+01:00,11:30,66115.0
2022-01-09T12:00:00+01:00,12:00,67400.0
2022-01-09T12:30:00+01:00,12:30,68806.0
2022-01-09T13:00:00+01:00,13:00,69172.0
2022-01-09T13:30:00+01:00,13:30,67081.0
2022-01-09T14:00:00+01:00,14:00,65163.0
2022-01-09T14:30:00+01:00,14:30,63830.0
2022-01-09T15:00:00+01:00,15:00,62452.0
2022-01-09T15:30:00+01:00,15:30,61928.0
2022-01-09T16:00:00+01:00,16:00,61411.0
2022-01-09T16:30:00+01:00,16:30,61338.0
2022-01-09T17:00:00+01:00,17:00,61637.0
2022-01-09T17:30:00+01:00,17:30,63444.0
2022-01-09T18:00:00+01:00,18:00,66040.0
2022-01-09T18:30:00+01:00,18:30,67560.0
2022-01-09T19:00:00+01:00,19:00,69235.0
2022-01-09T19:30:00+01:00,19:30,69473.0
2022-01-09T20:00:00+01:00,20:00,68515.0
2022-01-09T20:30:00+01:00,20:30,66992.0
2022-01-09T21:00:00+01:00,21:00,65688.0
2022-01-09T21:30:00+01:00,21:30,64174.0
2022-01-09T22:00:00+01:00,22:00,62880.0
2022-01-09T22:30:00+01:00,22:30,63116.0
2022-01-09T23:00:00+01:00,23:00,64932.0
2022-01-09T23:30:00+01:00,23:30,64163.0
2022-01-10T00:00:00+01:00,00:00,63929.0
2022-01-10T00:30:00+01:00,00:30,62608.0
2022-01-10T01:00:00+01:00,01:00,60496.0
2022-01-10T01:30:00+01:00,01:30,60520.0
2022-01-10T02:00:00+01:00,02:00,60142.0
2022-01-10T02:30:00+01:00,02:30,59681.0
2022-01-10T03:00:00+01:00,03:00,58131.0
2022-01-10T03:30:00+01:00,03:30,57403.0
2022-01-10T04:00:00+01:00,04:00,56631.0
2022-01-10T04:30:00+01:00,04:30,56679.0
2022-01-10T05:00:00+01:00,05:00,57137.0
2022-01-10T05:30:00+01:00,05:30,59466.0
2022-01-10T06:00:00+01:00,06:00,61310.0
2022-01-10T06:30:00+01:00,06:30,64902.0
2022-01-10T07:00:00+01:00,07:00,67956.0
2022-01-10T07:30:00+01:00,07:30,71141.0
2022-01-10T08:00:00+01:00,08:00,73488.0
2022-01-10T08:30:00+01:00,08:30,74380.0
2022-01-10T09:00:00+01:00,09:00,74814.0
2022-01-10T09:30:00+01:00,09:30,75252.0
2022-01-10T10:00:00+01:00,10:00,75599.0
2022-01-10T10:30:00+01:00,10:30,75732.0
2022-01-10T11:00:00+01:00,11:00,75785.0
2022-01-10T11:30:00+01:00,11:30,76085.0
2022-01-10T12:00:00+01:00,12:00,76910.0
2022-01-10T12:30:00+01:00,12:30,77117.0
2022-01-10T13:00:00+01:00,13:00,77189.0
2022-01-10T13:30:00+01:00,13:30,76100.0
2022-01-10T14:00:00+01:00,14:00,75115.0
2022-01-10T14:30:00+01:00,14:30,74058.0
2022-01-10T15:00:00+01:00,15:00,72821.0
2022-01-10T15:30:00+01:00,15:30,72016.0
2022-01-10T16:00:00+01:00,16:00,71633.0
2022-01-10T16:30:00+01:00,16:30,71501.0
2022-01-10T17:00:00+01:00,17:00,71595.0
2022-01-10T17:30:00+01:00,17:30,73298.0
2022-01-10T18:00:00+01:00,18:00,75683.0
2022-01-10T18:30:00+01:00,18:30,77195.0
2022-01-10T19:00:00+01:00,19:00,78791.0
2022-01-10T19:30:00+01:00,19:30,78214.0
2022-01-10T20:00:00+01:00,20:00,76019.0
2022-01-10T20:30:00+01:00,20:30,73649.0
2022-01-10T21:00:00+01:00,21:00,71387.0
2022-01-10T21:30:00+01:00,21:30,69550.0
2022-01-10T22:00:00+01:00,22:00,68085.0
2022-01-10T22:30:00+01:00,22:30,68147.0
2022-01-10T23:00:00+01:00,23:00,69629.0
2022-01-10T23:30:00+01:00,23:30,68783.0
2022-01-11T00:00:00+01:00,00:00,68293.0
2022-01-11T00:30:00+01:00,00:30,66943.0
2022-01-11T01:00:00+01:00,01:00,64804.0
2022-01-11T01:30:00+01:00,01:30,64864.0
2022-01-11T02:00:00+01:00,02:00,64579.0
2022-01-11T02:30:00+01:00,02:30,64201.0
2022-01-11T03:00:00+01:00,03:00,62768.0
2022-01-11T03:30:00+01:00,03:30,61922.0
2022-01-11T04:00:00+01:00,04:00,61247.0
2022-01-11T04:30:00+01:00,04:30,61041.0
2022-01-11T05:00:00+01:00,05:00,61613.0
2022-01-11T05:30:00+01:00,05:30,63688.0
2022-01-11T06:00:00+01:00,06:00,65425.0
2022-01-11T06:30:00+01:00,06:30,69001.0
2022-01-11T07:00:00+01:00,07:00,72141.0
2022-01-11T07:30:00+01:00,07:30,75565.0
2022-01-11T08:00:00+01:00,08:00,77763.0
2022-01-11T08:30:00+01:00,08:30,78756.0
2022-01-11T09:00:00+01:00,09:00,79233.0
2022-01-11T09:30:00+01:00,09:30,79358.0
2022-01-11T10:00:00+01:00,10:00,79342.0
2022-01-11T10:30:00+01:00,10:30,79203.0
2022-01-11T11:00:00+01:00,11:00,78942.0
2022-01-11T11:30:00+01:00,11:30,79046.0
2022-01-11T12:00:00+01:00,12:00,79400.0
2022-01-11T12:30:00+01:00,12:30,78941.0
2022-01-11T13:00:00+01:00,13:00,78599.0
2022-01-11T13:30:00+01:00,13:30,77040.0
2022-01-11T14:00:00+01:00,14:00,75774.0
2022-01-11T14:30:00+01:00,14:30,74155.0
2022-01-11T15:00:00+01:00,15:00,72939.0
2022-01-11T15:30:00+01:00,15:30,72222.0
2022-01-11T16:00:00+01:00,16:00,71542.0
2022-01-11T16:30:00+01:00,16:30,71548.0
2022-01-11T17:00:00+01:00,17:00,72080.0
2022-01-11T17:30:00+01:00,17:30,74228.0
2022-01-11T18:00:00+01:00,18:00,77247.0
2022-01-11T18:30:00+01:00,18:30,79451.0
2022-01-11T19:00:00+01:00,19:00,81151.0
2022-01-11T19:30:00+01:00,19:30,80521.0
2022-01-11T20:00:00+01:00,20:00,78839.0
2022-01-11T20:30:00+01:00,20:30,76647.0
2022-01-11T21:00:00+01:00,21:00,74449.0
2022-01-11T21:30:00+01:00,21:30,72729.0
2022-01-11T22:00:00+01:00,22:00,71042.0
2022-01-11T22:30:00+01:00,22:30,71252.0
2022-01-11T23:00:00+01:00,23:00,72735.0
2022-01-11T23:30:00+01:00,23:30,71787.0
2022-01-12T00:00:00+01:00,00:00,71499.0
2022-01-12T00:30:00+01:00,00:30,70217.0
2022-01-12T01:00:00+01:00,01:00,68074.0
2022-01-12T01:30:00+01:00,01:30,68240.0
2022-01-12T02:00:00+01:00,02:00,67987.0
2022-01-12T02:30:00+01:00,02:30,67644.0
2022-01-12T03:00:00+01:00,03:00,66154.0
2022-01-12T03:30:00+01:00,03:30,65358.0
2022-01-12T04:00:00+01:00,04:00,64749.0
2022-01-12T04:30:00+01:00,04:30,64831.0
2022-01-12T05:00:00+01:00,05:00,65247.0
2022-01-12T05:30:00+01:00,05:30,67305.0
2022-01-12T06:00:00+01:00,06:00,69117.0
2022-01-12T06:30:00+01:00,06:30,72302.0
2022-01-12T07:00:00+01:00,07:00,74899.0
2022-01-12T07:30:00+01:00,07:30,77750.0
2022-01-12T08:00:00+01:00,08:00,79860.0
2022-01-12T08:30:00+01:00,08:30,81416.0
2022-01-12T09:00:00+01:00,09:00,82048.0
2022-01-12T09:30:00+01:00,09:30,82259.0
2022-01-12T10:00:00+01:00,10:00,82239.0
2022-01-12T10:30:00+01:00,10:30,82092.0
2022-01-12T11:00:00+01:00,11:00,81742.0
2022-01-12T11:30:00+01:00,11:30,81693.0
2022-01-12T12:00:00+01:00,12:00,81963.0
2022-01-12T12:30:00+01:00,12:30,81810.0
2022-01-12T13:00:00+01:00,13:00,81261.0
2022-01-12T13:30:00+01:00,13:30,79457.0
2022-01-12T14:00:00+01:00,14:00,78258.0
2022-01-12T14:30:00+01:00,14:30,76919.0
2022-01-12T15:00:00+01:00,15:00,75274.0
2022-01-12T15:30:00+01:00,15:30,74484.0
2022-01-12T16:00:00+01:00,16:00,73741.0
2022-01-12T16:30:00+01:00,16:30,73788.0
2022-01-12T17:00:00+01:00,17:00,73775.0
2022-01-12T17:30:00+01:00,17:30,75977.0
2022-01-12T18:00:00+01:00,18:00,78839.0
2022-01-12T18:30:00+01:00,18:30,80961.0
2022-01-12T19:00:00+01:00,19:00,82551.0
2022-01-12T19:30:00+01:00,19:30,82098.0
2022-01-12T20:00:00+01:00,20:00,80312.0
2022-01-12T20:30:00+01:00,20:30,77829.0
2022-01-12T21:00:00+01:00,21:00,75692.0
2022-01-12T21:30:00+01:00,21:30,74037.0
2022-01-12T22:00:00+01:00,22:00,72597.0
2022-01-12T22:30:00+01:00,22:30,72819.0
2022-01-12T23:00:00+01:00,23:00,74089.0
2022-01-12T23:30:00+01:00,23:30,73351.0
2022-01-13T00:00:00+01:00,00:00,73030.0
2022-01-13T00:30:00+01:00,00:30,71704.0
2022-01-13T01:00:00+01:00,01:00,69567.0
2022-01-13T01:30:00+01:00,01:30,70235.0
2022-01-13T02:00:00+01:00,02:00,70023.0
2022-01-13T02:30:00+01:00,02:30,69722.0
2022-01-13T03:00:00+01:00,03:00,68254.0
2022-01-13T03:30:00+01:00,03:30,67352.0
2022-01-13T04:00:00+01:00,04:00,66517.0
2022-01-13T04:30:00+01:00,04:30,66539.0
2022-01-13T05:00:00+01:00,05:00,66756.0
2022-01-13T05:30:00+01:00,05:30,68856.0
2022-01-13T06:00:00+01:00,06:00,70448.0
2022-01-13T06:30:00+01:00,06:30,73905.0
2022-01-13T07:00:00+01:00,07:00,76619.0
2022-01-13T07:30:00+01:00,07:30,79602.0
2022-01-13T08:00:00+01:00,08:00,81811.0
2022-01-13T08:30:00+01:00,08:30,83077.0
2022-01-13T09:00:00+01:00,09:00,83429.0
2022-01-13T09:30:00+01:00,09:30,83880.0
2022-01-13T10:00:00+01:00,10:00,83728.0
2022-01-13T10:30:00+01:00,10:30,83288.0
2022-01-13T11:00:00+01:00,11:00,82910.0
2022-01-13T11:30:00+01:00,11:30,82571.0
2022-01-13T12:00:00+01:00,12:00,82841.0
2022-01-13T12:30:00+01:00,12:30,82539.0
2022-01-13T13:00:00+01:00,13:00,81984.0
2022-01-13T13:30:00+01:00,13:30,80170.0
2022-01-13T14:00:00+01:00,14:00,78608.0
2022-01-13T14:30:00+01:00,14:30,76969.0
2022-01-13T15:00:00+01:00,15:00,75393.0
2022-01-13T15:30:00+01:00,15:30,74456.0
2022-01-13T16:00:00+01:00,16:00,73908.0
2022-01-13T16:30:00+01:00,16:30,73810.0
2022-01-13T17:00:00+01:00,17:00,74039.0
2022-01-13T17:30:00+01:00,17:30,76382.0
2022-01-13T18:00:00+01:00,18:00,79743.0
2022-01-13T18:30:00+01:00,18:30,82080.0
2022-01-13T19:00:00+01:00,19:00,83844.0
2022-01-13T19:30:00+01:00,19:30,83374.0
2022-01-13T20:00:00+01:00,20:00,81532.0
2022-01-13T20:30:00+01:00,20:30,79524.0
2022-01-13T21:00:00+01:00,21:00,77491.0
2022-01-13T21:30:00+01:00,21:30,75708.0
2022-01-13T22:00:00+01:00,22:00,74423.0
2022-01-13T22:30:00+01:00,22:30,74373.0
2022-01-13T23:00:00+01:00,23:00,75995.0
2022-01-13T23:30:00+01:00,23:30,75065.0
2022-01-14T00:00:00+01:00,00:00,74818.0
2022-01-14T00:30:00+01:00,00:30,73634.0
2022-01-14T01:00:00+01:00,01:00,71594.0
2022-01-14T01:30:00+01:00,01:30,72520.0
2022-01-14T02:00:00+01:00,02:00,72122.0
2022-01-14T02:30:00+01:00,02:30,71902.0
2022-01-14T03:00:00+01:00,03:00,70487.0
2022-01-14T03:30:00+01:00,03:30,69788.0
2022-01-14T04:00:00+01:00,04:00,68867.0
2022-01-14T04:30:00+01:00,04:30,68996.0
2022-01-14T05:00:00+01:00,05:00,69373.0
2022-01-14T05:30:00+01:00,05:30,71447.0
2022-01-14T06:00:00+01:00,06:00,73221.0
2022-01-14T06:30:00+01:00,06:30,76731.0
2022-01-14T07:00:00+01:00,07:00,79895.0
2022-01-14T07:30:00+01:00,07:30,83019.0
2022-01-14T08:00:00+01:00,08:00,85139.0
2022-01-14T08:30:00+01:00,08:30,86344.0
2022-01-14T09:00:00+01:00,09:00,86575.0
2022-01-14T09:30:00+01:00,09:30,87024.0
2022-01-14T10:00:00+01:00,10:00,86496.0
2022-01-14T10:30:00+01:00,10:30,85762.0
2022-01-14T11:00:00+01:00,11:00,84594.0
2022-01-14T11:30:00+01:00,11:30,83689.0
2022-01-14T12:00:00+01:00,12:00,83860.0
2022-01-14T12:30:00+01:00,12:30,83143.0
2022-01-14T13:00:00+01:00,13:00,82291.0
2022-01-14T13:30:00+01:00,13:30,80046.0
2022-01-14T14:00:00+01:00,14:00,78229.0
2022-01-14T14:30:00+01:00,14:30,76216.0
2022-01-14T15:00:00+01:00,15:00,74443.0
2022-01-14T15:30:00+01:00,15:30,73587.0
2022-01-14T16:00:00+01:00,16:00,72520.0
2022-01-14T16:30:00+01:00,16:30,72159.0
2022-01-14T17:00:00+01:00,17:00,72816.0
2022-01-14T17:30:00+01:00,17:30,75054.0
2022-01-14T18:00:00+01:00,18:00,78470.0
2022-01-14T18:30:00+01:00,18:30,80654.0
2022-01-14T19:00:00+01:00,19:00,82256.0
2022-01-14T19:30:00+01:00,19:30,81834.0
2022-01-14T20:00:00+01:00,20:00,80489.0
2022-01-14T20:30:00+01:00,20:30,78635.0
2022-01-14T21:00:00+01:00,21:00,76764.0
2022-01-14T21:30:00+01:00,21:30,75189.0
2022-01-14T22:00:00+01:00,22:00,74028.0
2022-01-14T22:30:00+01:00,22:30,74232.0
2022-01-14T23:00:00+01:00,23:00,76123.0
2022-01-14T23:30:00+01:00,23:30,74922.0
2022-01-15T00:00:00+01:00,00:00,74864.0
2022-01-15T00:30:00+01:00,00:30,73979.0
2022-01-15T01:00:00+01:00,01:00,71649.0
2022-01-15T01:30:00+01:00,01:30,72103.0
2022-01-15T02:00:00+01:00,02:00,71556.0
2022-01-15T02:30:00+01:00,02:30,71105.0
2022-01-15T03:00:00+01:00,03:00,69465.0
2022-01-15T03:30:00+01:00,03:30,68295.0
2022-01-15T04:00:00+01:00,04:00,67372.0
2022-01-15T04:30:00+01:00,04:30,66798.0
2022-01-15T05:00:00+01:00,05:00,66820.0
2022-01-15T05:30:00+01:00,05:30,67495.0
2022-01-15T06:00:00+01:00,06:00,67999.0
2022-01-15T06:30:00+01:00,06:30,69763.0
2022-01-15T07:00:00+01:00,07:00,70588.0
2022-01-15T07:30:00+01:00,07:30,72017.0
2022-01-15T08:00:00+01:00,08:00,73463.0
2022-01-15T08:30:00+01:00,08:30,74829.0
2022-01-15T09:00:00+01:00,09:00,76157.0
2022-01-15T09:30:00+01:00,09:30,77476.0
2022-01-15T10:00:00+01:00,10:00,78114.0
2022-01-15T10:30:00+01:00,10:30,78234.0
2022-01-15T11:00:00+01:00,11:00,77656.0
2022-01-15T11:30:00+01:00,11:30,77562.0
2022-01-15T12:00:00+01:00,12:00,77693.0
2022-01-15T12:30:00+01:00,12:30,78024.0
2022-01-15T13:00:00+01:00,13:00,77812.0
2022-01-15T13:30:00+01:00,13:30,75417.0
2022-01-15T14:00:00+01:00,14:00,73311.0
2022-01-15T14:30:00+01:00,14:30,71582.0
2022-01-15T15:00:00+01:00,15:00,69857.0
2022-01-15T15:30:00+01:00,15:30,68893.0
2022-01-15T16:00:00+01:00,16:00,67985.0
2022-01-15T16:30:00+01:00,16:30,68018.0
2022-01-15T17:00:00+01:00,17:00,68417.0
2022-01-15T17:30:00+01:00,17:30,70422.0
2022-01-15T18:00:00+01:00,18:00,73725.0
2022-01-15T18:30:00+01:00,18:30,75937.0
2022-01-15T19:00:00+01:00,19:00,77618.0
2022-01-15T19:30:00+01:00,19:30,77893.0
2022-01-15T20:00:00+01:00,20:00,77007.0
2022-01-15T20:30:00+01:00,20:30,75515.0
2022-01-15T21:00:00+01:00,21:00,74114.0
2022-01-15T21:30:00+01:00,21:30,73349.0
2022-01-15T22:00:00+01:00,22:00,72095.0
2022-01-15T22:30:00+01:00,22:30,72354.0
2022-01-15T23:00:00+01:00,23:00,74329.0
2022-01-15T23:30:00+01:00,23:30,73745.0
2022-01-16T00:00:00+01:00,00:00,73826.0
2022-01-16T00:30:00+01:00,00:30,72605.0
2022-01-16T01:00:00+01:00,01:00,70417.0
2022-01-16T01:30:00+01:00,01:30,70788.0
2022-01-16T02:00:00+01:00,02:00,70156.0
2022-01-16T02:30:00+01:00,02:30,69658.0
2022-01-16T03:00:00+01:00,03:00,67830.0
2022-01-16T03:30:00+01:00,03:30,66839.0
2022-01-16T04:00:00+01:00,04:00,65838.0
2022-01-16T04:30:00+01:00,04:30,65161.0
2022-01-16T05:00:00+01:00,05:00,64897.0
2022-01-16T05:30:00+01:00,05:30,65315.0
2022-01-16T06:00:00+01:00,06:00,65599.0
2022-01-16T06:30:00+01:00,06:30,66154.0
2022-01-16T07:00:00+01:00,07:00,66650.0
2022-01-16T07:30:00+01:00,07:30,67665.0
2022-01-16T08:00:00+01:00,08:00,68560.0
2022-01-16T08:30:00+01:00,08:30,69492.0
2022-01-16T09:00:00+01:00,09:00,70747.0
2022-01-16T09:30:00+01:00,09:30,72207.0
2022-01-16T10:00:00+01:00,10:00,73361.0
2022-01-16T10:30:00+01:00,10:30,74311.0
2022-01-16T11:00:00+01:00,11:00,74536.0
2022-01-16T11:30:00+01:00,11:30,75020.0
2022-01-16T12:00:00+01:00,12:00,75597.0
2022-01-16T12:30:00+01:00,12:30,76511.0
2022-01-16T13:00:00+01:00,13:00,76497.0
2022-01-16T13:30:00+01:00,13:30,73886.0
2022-01-16T14:00:00+01:00,14:00,71878.0
2022-01-16T14:30:00+01:00,14:30,70084.0
2022-01-16T15:00:00+01:00,15:00,68464.0
2022-01-16T15:30:00+01:00,15:30,67772.0
2022-01-16T16:00:00+01:00,16:00,67036.0
2022-01-16T16:30:00+01:00,16:30,66656.0
2022-01-16T17:00:00+01:00,17:00,67040.0
2022-01-16T17:30:00+01:00,17:30,68810.0
2022-01-16T18:00:00+01:00,18:00,71950.0
2022-01-16T18:30:00+01:00,18:30,74512.0
2022-01-16T19:00:00+01:00,19:00,76423.0
2022-01-16T19:30:00+01:00,19:30,76603.0
2022-01-16T20:00:00+01:00,20:00,75936.0
2022-01-16T20:30:00+01:00,20:30,74321.0
2022-01-16T21:00:00+01:00,21:00,73171.0
2022-01-16T21:30:00+01:00,21:30,71805.0
2022-01-16T22:00:00+01:00,22:00,70323.0
2022-01-16T22:30:00+01:00,22:30,70392.0
2022-01-16T23:00:00+01:00,23:00,72151.0
2022-01-16T23:30:00+01:00,23:30,71490.0
2022-01-17T00:00:00+01:00,00:00,71134.0
2022-01-17T00:30:00+01:00,00:30,69612.0
2022-01-17T01:00:00+01:00,01:00,67568.0
2022-01-17T01:30:00+01:00,01:30,67669.0
2022-01-17T02:00:00+01:00,02:00,67470.0
2022-01-17T02:30:00+01:00,02:30,67234.0
2022-01-17T03:00:00+01:00,03:00,65658.0
2022-01-17T03:30:00+01:00,03:30,64827.0
2022-01-17T04:00:00+01:00,04:00,63940.0
2022-01-17T04:30:00+01:00,04:30,63949.0
2022-01-17T05:00:00+01:00,05:00,64417.0
2022-01-17T05:30:00+01:00,05:30,66566.0
2022-01-17T06:00:00+01:00,06:00,68358.0
2022-01-17T06:30:00+01:00,06:30,72109.0
2022-01-17T07:00:00+01:00,07:00,75005.0
2022-01-17T07:30:00+01:00,07:30,78067.0
2022-01-17T08:00:00+01:00,08:00,80248.0
2022-01-17T08:30:00+01:00,08:30,81078.0
2022-01-17T09:00:00+01:00,09:00,81675.0
2022-01-17T09:30:00+01:00,09:30,82100.0
2022-01-17T10:00:00+01:00,10:00,82017.0
2022-01-17T10:30:00+01:00,10:30,81631.0
2022-01-17T11:00:00+01:00,11:00,81273.0
2022-01-17T11:30:00+01:00,11:30,81102.0
2022-01-17T12:00:00+01:00,12:00,81549.0
2022-01-17T12:30:00+01:00,12:30,81418.0
2022-01-17T13:00:00+01:00,13:00,81164.0
2022-01-17T13:30:00+01:00,13:30,79513.0
2022-01-17T14:00:00+01:00,14:00,78228.0
2022-01-17T14:30:00+01:00,14:30,76872.0
2022-01-17T15:00:00+01:00,15:00,75214.0
2022-01-17T15:30:00+01:00,15:30,74727.0
2022-01-17T16:00:00+01:00,16:00,74010.0
2022-01-17T16:30:00+01:00,16:30,73773.0
2022-01-17T17:00:00+01:00,17:00,73983.0
2022-01-17T17:30:00+01:00,17:30,75259.0
2022-01-17T18:00:00+01:00,18:00,78302.0
2022-01-17T18:30:00+01:00,18:30,80491.0
2022-01-17T19:00:00+01:00,19:00,82453.0
2022-01-17T19:30:00+01:00,19:30,81657.0
2022-01-17T20:00:00+01:00,20:00,79712.0
2022-01-17T20:30:00+01:00,20:30,77211.0
2022-01-17T21:00:00+01:00,21:00,75142.0
2022-01-17T21:30:00+01:00,21:30,73127.0
2022-01-17T22:00:00+01:00,22:00,71504.0
2022-01-17T22:30:00+01:00,22:30,71607.0
2022-01-17T23:00:00+01:00,23:00,73042.0
2022-01-17T23:30:00+01:00,23:30,72123.0
2022-01-18T00:00:00+01:00,00:00,71850.0
2022-01-18T00:30:00+01:00,00:30,70748.0
2022-01-18T01:00:00+01:00,01:00,68655.0
2022-01-18T01:30:00+01:00,01:30,69330.0
2022-01-18T02:00:00+01:00,02:00,68979.0
2022-01-18T02:30:00+01:00,02:30,68629.0
2022-01-18T03:00:00+01:00,03:00,67031.0
2022-01-18T03:30:00+01:00,03:30,66383.0
2022-01-18T04:00:00+01:00,04:00,65344.0
2022-01-18T04:30:00+01:00,04:30,65428.0
2022-01-18T05:00:00+01:00,05:00,65702.0
2022-01-18T05:30:00+01:00,05:30,67814.0
2022-01-18T06:00:00+01:00,06:00,69684.0
2022-01-18T06:30:00+01:00,06:30,72976.0
2022-01-18T07:00:00+01:00,07:00,75915.0
2022-01-18T07:30:00+01:00,07:30,79101.0
2022-01-18T08:00:00+01:00,08:00,81009.0
2022-01-18T08:30:00+01:00,08:30,81875.0
2022-01-18T09:00:00+01:00,09:00,82297.0
2022-01-18T09:30:00+01:00,09:30,82612.0
2022-01-18T10:00:00+01:00,10:00,82408.0
2022-01-18T10:30:00+01:00,10:30,81838.0
2022-01-18T11:00:00+01:00,11:00,81482.0
2022-01-18T11:30:00+01:00,11:30,81257.0
2022-01-18T12:00:00+01:00,12:00,81416.0
2022-01-18T12:30:00+01:00,12:30,81064.0
2022-01-18T13:00:00+01:00,13:00,80609.0
2022-01-18T13:30:00+01:00,13:30,78962.0
2022-01-18T14:00:00+01:00,14:00,77460.0
2022-01-18T14:30:00+01:00,14:30,76180.0
2022-01-18T15:00:00+01:00,15:00,74800.0
2022-01-18T15:30:00+01:00,15:30,74104.0
2022-01-18T16:00:00+01:00,16:00,73443.0
2022-01-18T16:30:00+01:00,16:30,73288.0
2022-01-18T17:00:00+01:00,17:00,73454.0
2022-01-18T17:30:00+01:00,17:30,75068.0
2022-01-18T18:00:00+01:00,18:00,78029.0
2022-01-18T18:30:00+01:00,18:30,80262.0
2022-01-18T19:00:00+01:00,19:00,82000.0
2022-01-18T19:30:00+01:00,19:30,81311.0
2022-01-18T20:00:00+01:00,20:00,79499.0
2022-01-18T20:30:00+01:00,20:30,77211.0
2022-01-18T21:00:00+01:00,21:00,75354.0
2022-01-18T21:30:00+01:00,21:30,73615.0
2022-01-18T22:00:00+01:00,22:00,71829.0
2022-01-18T22:30:00+01:00,22:30,71790.0
2022-01-18T23:00:00+01:00,23:00,73299.0
2022-01-18T23:30:00+01:00,23:30,72049.0
2022-01-19T00:00:00+01:00,00:00,71786.0
2022-01-19T00:30:00+01:00,00:30,70803.0
2022-01-19T01:00:00+01:00,01:00,68410.0
2022-01-19T01:30:00+01:00,01:30,69207.0
2022-01-19T02:00:00+01:00,02:00,68720.0
2022-01-19T02:30:00+01:00,02:30,68331.0
2022-01-19T03:00:00+01:00,03:00,66711.0
2022-01-19T03:30:00+01:00,03:30,65833.0
2022-01-19T04:00:00+01:00,04:00,65006.0
2022-01-19T04:30:00+01:00,04:30,64732.0
2022-01-19T05:00:00+01:00,05:00,65087.0
2022-01-19T05:30:00+01:00,05:30,67327.0
2022-01-19T06:00:00+01:00,06:00,68940.0
2022-01-19T06:30:00+01:00,06:30,71667.0
2022-01-19T07:00:00+01:00,07:00,74518.0
2022-01-19T07:30:00+01:00,07:30,76997.0
2022-01-19T08:00:00+01:00,08:00,78997.0
2022-01-19T08:30:00+01:00,08:30,80170.0
2022-01-19T09:00:00+01:00,09:00,80889.0
2022-01-19T09:30:00+01:00,09:30,81167.0
2022-01-19T10:00:00+01:00,10:00,81368.0
2022-01-19T10:30:00+01:00,10:30,81265.0
2022-01-19T11:00:00+01:00,11:00,81214.0
2022-01-19T11:30:00+01:00,11:30,81483.0
2022-01-19T12:00:00+01:00,12:00,82215.0
2022-01-19T12:30:00+01:00,12:30,82394.0
2022-01-19T13:00:00+01:00,13:00,82215.0
2022-01-19T13:30:00+01:00,13:30,80797.0
2022-01-19T14:00:00+01:00,14:00,79886.0
2022-01-19T14:30:00+01:00,14:30,78690.0
2022-01-19T15:00:00+01:00,15:00,77381.0
2022-01-19T15:30:00+01:00,15:30,76509.0
2022-01-19T16:00:00+01:00,16:00,75841.0
2022-01-19T16:30:00+01:00,16:30,75733.0
2022-01-19T17:00:00+01:00,17:00,75681.0
2022-01-19T17:30:00+01:00,17:30,76473.0
2022-01-19T18:00:00+01:00,18:00,78639.0
2022-01-19T18:30:00+01:00,18:30,80478.0
2022-01-19T19:00:00+01:00,19:00,81893.0
2022-01-19T19:30:00+01:00,19:30,81023.0
2022-01-19T20:00:00+01:00,20:00,78971.0
2022-01-19T20:30:00+01:00,20:30,76317.0
2022-01-19T21:00:00+01:00,21:00,73773.0
2022-01-19T21:30:00+01:00,21:30,71901.0
2022-01-19T22:00:00+01:00,22:00,70155.0
2022-01-19T22:30:00+01:00,22:30,70165.0
2022-01-19T23:00:00+01:00,23:00,71607.0
2022-01-19T23:30:00+01:00,23:30,70542.0
2022-01-20T00:00:00+01:00,00:00,70235.0
2022-01-20T00:30:00+01:00,00:30,68804.0
