Date,Consommation (MW),ds,y
2019-07-20,42823.0,2019-07-20,42823.0
2019-07-21,40428.125,2019-07-21,40428.125
2019-07-22,48263.833333333336,2019-07-22,48263.833333333336
2019-07-23,50561.916666666664,2019-07-23,50561.916666666664
2019-07-24,51248.083333333336,2019-07-24,51248.083333333336
2019-07-25,51166.104166666664,2019-07-25,51166.104166666664
2019-07-26,48523.270833333336,2019-07-26,48523.270833333336
2019-07-27,41070.333333333336,2019-07-27,41070.333333333336
2019-07-28,37427.708333333336,2019-07-28,37427.708333333336
2019-07-29,43619.375,2019-07-29,43619.375
2019-07-30,44691.708333333336,2019-07-30,44691.708333333336
2019-07-31,44490.4375,2019-07-31,44490.4375
2019-08-01,44697.875,2019-08-01,44697.875
2019-08-02,44197.416666666664,2019-08-02,44197.416666666664
2019-08-03,40177.770833333336,2019-08-03,40177.770833333336
2019-08-04,38201.5625,2019-08-04,38201.5625
2019-08-05,42761.583333333336,2019-08-05,42761.583333333336
2019-08-06,43339.75,2019-08-06,43339.75
2019-08-07,42808.333333333336,2019-08-07,42808.333333333336
2019-08-08,43422.375,2019-08-08,43422.375
2019-08-09,43692.958333333336,2019-08-09,43692.958333333336
2019-08-10,39245.729166666664,2019-08-10,39245.729166666664
2019-08-11,36757.104166666664,2019-08-11,36757.104166666664
2019-08-12,40299.75,2019-08-12,40299.75
2019-08-13,40736.6875,2019-08-13,40736.6875
2019-08-14,41008.583333333336,2019-08-14,41008.583333333336
2019-08-15,37608.708333333336,2019-08-15,37608.708333333336
2019-08-16,39850.083333333336,2019-08-16,39850.083333333336
2019-08-17,38449.416666666664,2019-08-17,38449.416666666664
2019-08-18,37057.083333333336,2019-08-18,37057.083333333336
2019-08-19,41705.666666666664,2019-08-19,41705.666666666664
2019-08-20,42751.0,2019-08-20,42751.0
2019-08-21,43140.770833333336,2019-08-21,43140.770833333336
2019-08-22,43517.75,2019-08-22,43517.75
2019-08-23,43763.4375,2019-08-23,43763.4375
2019-08-24,40351.979166666664,2019-08-24,40351.979166666664
2019-08-25,38570.729166666664,2019-08-25,38570.729166666664
2019-08-26,45624.0625,2019-08-26,45624.0625
2019-08-27,47153.604166666664,2019-08-27,47153.604166666664
2019-08-28,47413.8125,2019-08-28,47413.8125
2019-08-29,47377.604166666664,2019-08-29,47377.604166666664
2019-08-30,47098.8125,2019-08-30,47098.8125
2019-08-31,42103.8125,2019-08-31,42103.8125
2019-09-01,39245.291666666664,2019-09-01,39245.291666666664
2019-09-02,45119.166666666664,2019-09-02,45119.166666666664
2019-09-03,46532.625,2019-09-03,46532.625
2019-09-04,46835.125,2019-09-04,46835.125
2019-09-05,46408.6875,2019-09-05,46408.6875
2019-09-06,45930.104166666664,2019-09-06,45930.104166666664
2019-09-07,40733.625,2019-09-07,40733.625
2019-09-08,38817.4375,2019-09-08,38817.4375
2019-09-09,45825.541666666664,2019-09-09,45825.541666666664
2019-09-10,46845.6875,2019-09-10,46845.6875
2019-09-11,46993.354166666664,2019-09-11,46993.354166666664
2019-09-12,47074.791666666664,2019-09-12,47074.791666666664
2019-09-13,46456.125,2019-09-13,46456.125
2019-09-14,41222.354166666664,2019-09-14,41222.354166666664
2019-09-15,39042.229166666664,2019-09-15,39042.229166666664
2019-09-16,45936.625,2019-09-16,45936.625
2019-09-17,46850.75,2019-09-17,46850.75
2019-09-18,46620.8125,2019-09-18,46620.8125
2019-09-19,46493.604166666664,2019-09-19,46493.604166666664
2019-09-20,46185.270833333336,2019-09-20,46185.270833333336
2019-09-21,41069.041666666664,2019-09-21,41069.041666666664
2019-09-22,38525.625,2019-09-22,38525.625
2019-09-23,44896.875,2019-09-23,44896.875
2019-09-24,46167.708333333336,2019-09-24,46167.708333333336
2019-09-25,46891.270833333336,2019-09-25,46891.270833333336
2019-09-26,47239.25,2019-09-26,47239.25
2019-09-27,46457.916666666664,2019-09-27,46457.916666666664
2019-09-28,41438.770833333336,2019-09-28,41438.770833333336
2019-09-29,39592.291666666664,2019-09-29,39592.291666666664
2019-09-30,46229.083333333336,2019-09-30,46229.083333333336
2019-10-01,47485.458333333336,2019-10-01,47485.458333333336
2019-10-02,47883.395833333336,2019-10-02,47883.395833333336
2019-10-03,49402.9375,2019-10-03,49402.9375
2019-10-04,49028.0,2019-10-04,49028.0
2019-10-05,43600.229166666664,2019-10-05,43600.229166666664
2019-10-06,41334.979166666664,2019-10-06,41334.979166666664
2019-10-07,48396.625,2019-10-07,48396.625
2019-10-08,49388.0625,2019-10-08,49388.0625
2019-10-09,49864.020833333336,2019-10-09,49864.020833333336
2019-10-10,49934.604166666664,2019-10-10,49934.604166666664
2019-10-11,49007.416666666664,2019-10-11,49007.416666666664
2019-10-12,43138.416666666664,2019-10-12,43138.416666666664
2019-10-13,40471.104166666664,2019-10-13,40471.104166666664
2019-10-14,46881.854166666664,2019-10-14,46881.854166666664
2019-10-15,48482.458333333336,2019-10-15,48482.458333333336
2019-10-16,49882.291666666664,2019-10-16,49882.291666666664
2019-10-17,50008.395833333336,2019-10-17,50008.395833333336
2019-10-18,49516.625,2019-10-18,49516.625
2019-10-19,44707.583333333336,2019-10-19,44707.583333333336
2019-10-20,43168.625,2019-10-20,43168.625
2019-10-21,50711.666666666664,2019-10-21,50711.666666666664
2019-10-22,53200.3125,2019-10-22,53200.3125
2019-10-23,52504.041666666664,2019-10-23,52504.041666666664
2019-10-24,51652.1875,2019-10-24,51652.1875
2019-10-25,50957.958333333336,2019-10-25,50957.958333333336
2019-10-26,45315.3125,2019-10-26,45315.3125
2019-10-27,43902.520833333336,2019-10-27,43902.520833333336
2019-10-28,52447.395833333336,2019-10-28,52447.395833333336
2019-10-29,54268.833333333336,2019-10-29,54268.833333333336
2019-10-30,54701.125,2019-10-30,54701.125
2019-10-31,54120.354166666664,2019-10-31,54120.354166666664
2019-11-01,47417.395833333336,2019-11-01,47417.395833333336
2019-11-02,46340.458333333336,2019-11-02,46340.458333333336
2019-11-03,46417.895833333336,2019-11-03,46417.895833333336
2019-11-04,54180.729166666664,2019-11-04,54180.729166666664
2019-11-05,56959.354166666664,2019-11-05,56959.354166666664
2019-11-06,57945.395833333336,2019-11-06,57945.395833333336
2019-11-07,59836.3125,2019-11-07,59836.3125
2019-11-08,61771.3125,2019-11-08,61771.3125
2019-11-09,57556.854166666664,2019-11-09,57556.854166666664
2019-11-10,55681.958333333336,2019-11-10,55681.958333333336
2019-11-11,57542.541666666664,2019-11-11,57542.541666666664
2019-11-12,64653.041666666664,2019-11-12,64653.041666666664
2019-11-13,66392.85416666667,2019-11-13,66392.85416666667
2019-11-14,68430.6875,2019-11-14,68430.6875
2019-11-15,69615.14583333333,2019-11-15,69615.14583333333
2019-11-16,63850.833333333336,2019-11-16,63850.833333333336
2019-11-17,61159.083333333336,2019-11-17,61159.083333333336
2019-11-18,68871.08333333333,2019-11-18,68871.08333333333
2019-11-19,70053.16666666667,2019-11-19,70053.16666666667
2019-11-20,71266.27083333333,2019-11-20,71266.27083333333
2019-11-21,69913.10416666667,2019-11-21,69913.10416666667
2019-11-22,66054.33333333333,2019-11-22,66054.33333333333
2019-11-23,58145.208333333336,2019-11-23,58145.208333333336
2019-11-24,55944.666666666664,2019-11-24,55944.666666666664
2019-11-25,61694.083333333336,2019-11-25,61694.083333333336
2019-11-26,61151.1875,2019-11-26,61151.1875
2019-11-27,60723.645833333336,2019-11-27,60723.645833333336
2019-11-28,60913.541666666664,2019-11-28,60913.541666666664
2019-11-29,61032.875,2019-11-29,61032.875
2019-11-30,59279.479166666664,2019-11-30,59279.479166666664
2019-12-01,58944.4375,2019-12-01,58944.4375
2019-12-02,68387.64583333333,2019-12-02,68387.64583333333
2019-12-03,72277.35416666667,2019-12-03,72277.35416666667
2019-12-04,73649.3125,2019-12-04,73649.3125
2019-12-05,73344.95833333333,2019-12-05,73344.95833333333
2019-12-06,72251.75,2019-12-06,72251.75
2019-12-07,61504.854166666664,2019-12-07,61504.854166666664
2019-12-08,57865.791666666664,2019-12-08,57865.791666666664
2019-12-09,66388.4375,2019-12-09,66388.4375
2019-12-10,69837.8125,2019-12-10,69837.8125
2019-12-11,70654.02083333333,2019-12-11,70654.02083333333
2019-12-12,70856.97916666667,2019-12-12,70856.97916666667
2019-12-13,67717.97916666667,2019-12-13,67717.97916666667
2019-12-14,60104.208333333336,2019-12-14,60104.208333333336
2019-12-15,56425.666666666664,2019-12-15,56425.666666666664
2019-12-16,62644.583333333336,2019-12-16,62644.583333333336
2019-12-17,61163.25,2019-12-17,61163.25
2019-12-18,61596.083333333336,2019-12-18,61596.083333333336
2019-12-19,60134.979166666664,2019-12-19,60134.979166666664
2019-12-20,58856.4375,2019-12-20,58856.4375
2019-12-21,56222.520833333336,2019-12-21,56222.520833333336
2019-12-22,54881.375,2019-12-22,54881.375
2019-12-23,59111.770833333336,2019-12-23,59111.770833333336
2019-12-24,55739.625,2019-12-24,55739.625
2019-12-25,50828.270833333336,2019-12-25,50828.270833333336
2019-12-26,57998.104166666664,2019-12-26,57998.104166666664
2019-12-27,57654.8125,2019-12-27,57654.8125
2019-12-28,56572.458333333336,2019-12-28,56572.458333333336
2019-12-29,59809.708333333336,2019-12-29,59809.708333333336
2019-12-30,65939.10416666667,2019-12-30,65939.10416666667
2019-12-31,66632.5,2019-12-31,66632.5
2020-01-01,60786.104166666664,2020-01-01,60786.104166666664
2020-01-02,64966.6875,2020-01-02,64966.6875
2020-01-03,63830.375,2020-01-03,63830.375
2020-01-04,60931.666666666664,2020-01-04,60931.666666666664
2020-01-05,60551.479166666664,2020-01-05,60551.479166666664
2020-01-06,69904.54166666667,2020-01-06,69904.54166666667
2020-01-07,68540.27083333333,2020-01-07,68540.27083333333
2020-01-08,65546.04166666667,2020-01-08,65546.04166666667
2020-01-09,63750.625,2020-01-09,63750.625
2020-01-10,64752.645833333336,2020-01-10,64752.645833333336
2020-01-11,62084.5625,2020-01-11,62084.5625
2020-01-12,61293.5625,2020-01-12,61293.5625
2020-01-13,67812.47916666667,2020-01-13,67812.47916666667
2020-01-14,67291.77083333333,2020-01-14,67291.77083333333
2020-01-15,65833.75,2020-01-15,65833.75
2020-01-16,64789.520833333336,2020-01-16,64789.520833333336
2020-01-17,64754.625,2020-01-17,64754.625
2020-01-18,62902.9375,2020-01-18,62902.9375
2020-01-19,63907.729166666664,2020-01-19,63907.729166666664
2020-01-20,73132.625,2020-01-20,73132.625
2020-01-21,74866.66666666667,2020-01-21,74866.66666666667
2020-01-22,75599.75,2020-01-22,75599.75
2020-01-23,75191.25,2020-01-23,75191.25
2020-01-24,73312.29166666667,2020-01-24,73312.29166666667
2020-01-25,66715.04166666667,2020-01-25,66715.04166666667
2020-01-26,61810.729166666664,2020-01-26,61810.729166666664
2020-01-27,68214.35416666667,2020-01-27,68214.35416666667
2020-01-28,69240.0,2020-01-28,69240.0
2020-01-29,68410.95833333333,2020-01-29,68410.95833333333
2020-01-30,67455.54166666667,2020-01-30,67455.54166666667
2020-01-31,61826.166666666664,2020-01-31,61826.166666666664
2020-02-01,55672.1875,2020-02-01,55672.1875
2020-02-02,52669.604166666664,2020-02-02,52669.604166666664
2020-02-03,58398.291666666664,2020-02-03,58398.291666666664
2020-02-04,63533.375,2020-02-04,63533.375
2020-02-05,66248.5625,2020-02-05,66248.5625
2020-02-06,68359.10416666667,2020-02-06,68359.10416666667
2020-02-07,68208.47916666667,2020-02-07,68208.47916666667
2020-02-08,60175.895833333336,2020-02-08,60175.895833333336
2020-02-09,57084.5625,2020-02-09,57084.5625
2020-02-10,61772.875,2020-02-10,61772.875
2020-02-11,64842.0,2020-02-11,64842.0
2020-02-12,66509.47916666667,2020-02-12,66509.47916666667
2020-02-13,67226.0625,2020-02-13,67226.0625
2020-02-14,63439.729166666664,2020-02-14,63439.729166666664
2020-02-15,57481.9375,2020-02-15,57481.9375
2020-02-16,52843.083333333336,2020-02-16,52843.083333333336
2020-02-17,60800.6875,2020-02-17,60800.6875
2020-02-18,64212.583333333336,2020-02-18,64212.583333333336
2020-02-19,64832.1875,2020-02-19,64832.1875
2020-02-20,63993.854166666664,2020-02-20,63993.854166666664
2020-02-21,64358.9375,2020-02-21,64358.9375
2020-02-22,58595.166666666664,2020-02-22,58595.166666666664
2020-02-23,53827.666666666664,2020-02-23,53827.666666666664
2020-02-24,59050.0625,2020-02-24,59050.0625
2020-02-25,61552.895833333336,2020-02-25,61552.895833333336
2020-02-26,66679.14583333333,2020-02-26,66679.14583333333
2020-02-27,68286.95833333333,2020-02-27,68286.95833333333
2020-02-28,67109.22916666667,2020-02-28,67109.22916666667
2020-02-29,58728.979166666664,2020-02-29,58728.979166666664
2020-03-01,56973.208333333336,2020-03-01,56973.208333333336
2020-03-02,64943.708333333336,2020-03-02,64943.708333333336
2020-03-03,67779.02083333333,2020-03-03,67779.02083333333
2020-03-04,67581.375,2020-03-04,67581.375
2020-03-05,65386.770833333336,2020-03-05,65386.770833333336
2020-03-06,66287.91666666667,2020-03-06,66287.91666666667
2020-03-07,60445.854166666664,2020-03-07,60445.854166666664
2020-03-08,56522.645833333336,2020-03-08,56522.645833333336
2020-03-09,62808.416666666664,2020-03-09,62808.416666666664
2020-03-10,63158.291666666664,2020-03-10,63158.291666666664
2020-03-11,58516.583333333336,2020-03-11,58516.583333333336
2020-03-12,58289.75,2020-03-12,58289.75
2020-03-13,59280.8125,2020-03-13,59280.8125
2020-03-14,54836.5625,2020-03-14,54836.5625
2020-03-15,50592.229166666664,2020-03-15,50592.229166666664
2020-03-16,56022.75,2020-03-16,56022.75
2020-03-17,53726.979166666664,2020-03-17,53726.979166666664
2020-03-18,49796.833333333336,2020-03-18,49796.833333333336
2020-03-19,47393.958333333336,2020-03-19,47393.958333333336
2020-03-20,46204.979166666664,2020-03-20,46204.979166666664
2020-03-21,45777.958333333336,2020-03-21,45777.958333333336
2020-03-22,46284.75,2020-03-22,46284.75
2020-03-23,49762.8125,2020-03-23,49762.8125
2020-03-24,50910.145833333336,2020-03-24,50910.145833333336
2020-03-25,51864.0625,2020-03-25,51864.0625
2020-03-26,52684.895833333336,2020-03-26,52684.895833333336
2020-03-27,51686.479166666664,2020-03-27,51686.479166666664
2020-03-28,47038.395833333336,2020-03-28,47038.395833333336
2020-03-29,48217.565217391304,2020-03-29,48217.565217391304
2020-03-30,55293.979166666664,2020-03-30,55293.979166666664
2020-03-31,54105.583333333336,2020-03-31,54105.583333333336
2020-04-01,52383.708333333336,2020-04-01,52383.708333333336
2020-04-02,51936.645833333336,2020-04-02,51936.645833333336
2020-04-03,50226.75,2020-04-03,50226.75
2020-04-04,45689.229166666664,2020-04-04,45689.229166666664
2020-04-05,41615.020833333336,2020-04-05,41615.020833333336
2020-04-06,44132.729166666664,2020-04-06,44132.729166666664
2020-04-07,44202.479166666664,2020-04-07,44202.479166666664
2020-04-08,42825.666666666664,2020-04-08,42825.666666666664
2020-04-09,41855.291666666664,2020-04-09,41855.291666666664
2020-04-10,40640.020833333336,2020-04-10,40640.020833333336
2020-04-11,37964.5625,2020-04-11,37964.5625
2020-04-12,36706.395833333336,2020-04-12,36706.395833333336
2020-04-13,37766.958333333336,2020-04-13,37766.958333333336
2020-04-14,42746.625,2020-04-14,42746.625
2020-04-15,43737.083333333336,2020-04-15,43737.083333333336
2020-04-16,42550.291666666664,2020-04-16,42550.291666666664
2020-04-17,41283.958333333336,2020-04-17,41283.958333333336
2020-04-18,38085.895833333336,2020-04-18,38085.895833333336
2020-04-19,37287.75,2020-04-19,37287.75
2020-04-20,41660.354166666664,2020-04-20,41660.354166666664
2020-04-21,42581.75,2020-04-21,42581.75
2020-04-22,42581.770833333336,2020-04-22,42581.770833333336
2020-04-23,42059.416666666664,2020-04-23,42059.416666666664
2020-04-24,41139.5625,2020-04-24,41139.5625
2020-04-25,37802.25,2020-04-25,37802.25
2020-04-26,36834.6875,2020-04-26,36834.6875
2020-04-27,41073.395833333336,2020-04-27,41073.395833333336
2020-04-28,42697.854166666664,2020-04-28,42697.854166666664
2020-04-29,43602.604166666664,2020-04-29,43602.604166666664
2020-04-30,43987.583333333336,2020-04-30,43987.583333333336
2020-05-01,39759.520833333336,2020-05-01,39759.520833333336
2020-05-02,39857.729166666664,2020-05-02,39857.729166666664
2020-05-03,38463.979166666664,2020-05-03,38463.979166666664
2020-05-04,42135.083333333336,2020-05-04,42135.083333333336
2020-05-05,42716.229166666664,2020-05-05,42716.229166666664
2020-05-06,42312.375,2020-05-06,42312.375
2020-05-07,41799.125,2020-05-07,41799.125
2020-05-08,37728.395833333336,2020-05-08,37728.395833333336
2020-05-09,36990.8125,2020-05-09,36990.8125
2020-05-10,36296.25,2020-05-10,36296.25
2020-05-11,43494.3125,2020-05-11,43494.3125
2020-05-12,45779.666666666664,2020-05-12,45779.666666666664
2020-05-13,46562.395833333336,2020-05-13,46562.395833333336
2020-05-14,46703.1875,2020-05-14,46703.1875
2020-05-15,45528.979166666664,2020-05-15,45528.979166666664
2020-05-16,40527.916666666664,2020-05-16,40527.916666666664
2020-05-17,37860.895833333336,2020-05-17,37860.895833333336
2020-05-18,42531.354166666664,2020-05-18,42531.354166666664
2020-05-19,42898.583333333336,2020-05-19,42898.583333333336
2020-05-20,42611.583333333336,2020-05-20,42611.583333333336
2020-05-21,38090.229166666664,2020-05-21,38090.229166666664
2020-05-22,39659.354166666664,2020-05-22,39659.354166666664
2020-05-23,37610.458333333336,2020-05-23,37610.458333333336
2020-05-24,35793.833333333336,2020-05-24,35793.833333333336
2020-05-25,41626.166666666664,2020-05-25,41626.166666666664
2020-05-26,42838.354166666664,2020-05-26,42838.354166666664
2020-05-27,42804.083333333336,2020-05-27,42804.083333333336
2020-05-28,42907.6875,2020-05-28,42907.6875
2020-05-29,42270.0,2020-05-29,42270.0
2020-05-30,37982.416666666664,2020-05-30,37982.416666666664
2020-05-31,35618.916666666664,2020-05-31,35618.916666666664
2020-06-01,37393.645833333336,2020-06-01,37393.645833333336
2020-06-02,42894.395833333336,2020-06-02,42894.395833333336
2020-06-03,43628.645833333336,2020-06-03,43628.645833333336
2020-06-04,43693.770833333336,2020-06-04,43693.770833333336
2020-06-05,43366.5,2020-06-05,43366.5
2020-06-06,38775.666666666664,2020-06-06,38775.666666666664
2020-06-07,36911.8125,2020-06-07,36911.8125
2020-06-08,42930.416666666664,2020-06-08,42930.416666666664
2020-06-09,44508.0,2020-06-09,44508.0
2020-06-10,44770.208333333336,2020-06-10,44770.208333333336
2020-06-11,44800.625,2020-06-11,44800.625
2020-06-12,44239.958333333336,2020-06-12,44239.958333333336
2020-06-13,39364.979166666664,2020-06-13,39364.979166666664
2020-06-14,37227.854166666664,2020-06-14,37227.854166666664
2020-06-15,43267.270833333336,2020-06-15,43267.270833333336
2020-06-16,44451.6875,2020-06-16,44451.6875
2020-06-17,44500.770833333336,2020-06-17,44500.770833333336
2020-06-18,44550.458333333336,2020-06-18,44550.458333333336
2020-06-19,43854.583333333336,2020-06-19,43854.583333333336
2020-06-20,39341.416666666664,2020-06-20,39341.416666666664
2020-06-21,37087.083333333336,2020-06-21,37087.083333333336
2020-06-22,43589.083333333336,2020-06-22,43589.083333333336
2020-06-23,45050.708333333336,2020-06-23,45050.708333333336
2020-06-24,45914.770833333336,2020-06-24,45914.770833333336
2020-06-25,46564.458333333336,2020-06-25,46564.458333333336
2020-06-26,45452.666666666664,2020-06-26,45452.666666666664
2020-06-27,40009.875,2020-06-27,40009.875
2020-06-28,37856.5625,2020-06-28,37856.5625
2020-06-29,44058.229166666664,2020-06-29,44058.229166666664
2020-06-30,45217.729166666664,2020-06-30,45217.729166666664
2020-07-01,45884.895833333336,2020-07-01,45884.895833333336
2020-07-02,45685.458333333336,2020-07-02,45685.458333333336
2020-07-03,44810.729166666664,2020-07-03,44810.729166666664
2020-07-04,40296.083333333336,2020-07-04,40296.083333333336
2020-07-05,38564.6875,2020-07-05,38564.6875
2020-07-06,44645.5625,2020-07-06,44645.5625
2020-07-07,45843.354166666664,2020-07-07,45843.354166666664
2020-07-08,46452.979166666664,2020-07-08,46452.979166666664
2020-07-09,47202.729166666664,2020-07-09,47202.729166666664
2020-07-10,46288.5625,2020-07-10,46288.5625
2020-07-11,40725.458333333336,2020-07-11,40725.458333333336
2020-07-12,38254.5,2020-07-12,38254.5
2020-07-13,42454.979166666664,2020-07-13,42454.979166666664
2020-07-14,40057.6875,2020-07-14,40057.6875
2020-07-15,45087.520833333336,2020-07-15,45087.520833333336
2020-07-16,45934.4375,2020-07-16,45934.4375
2020-07-17,45792.145833333336,2020-07-17,45792.145833333336
2020-07-18,41063.25,2020-07-18,41063.25
2020-07-19,38785.020833333336,2020-07-19,38785.020833333336
2020-07-20,45373.583333333336,2020-07-20,45373.583333333336
2020-07-21,46638.708333333336,2020-07-21,46638.708333333336
2020-07-22,46569.0625,2020-07-22,46569.0625
2020-07-23,46757.458333333336,2020-07-23,46757.458333333336
2020-07-24,45892.270833333336,2020-07-24,45892.270833333336
2020-07-25,40975.104166666664,2020-07-25,40975.104166666664
2020-07-26,38579.229166666664,2020-07-26,38579.229166666664
2020-07-27,45108.666666666664,2020-07-27,45108.666666666664
2020-07-28,45932.708333333336,2020-07-28,45932.708333333336
2020-07-29,46025.208333333336,2020-07-29,46025.208333333336
2020-07-30,46744.75,2020-07-30,46744.75
2020-07-31,46518.416666666664,2020-07-31,46518.416666666664
2020-08-01,41343.3125,2020-08-01,41343.3125
2020-08-02,37869.479166666664,2020-08-02,37869.479166666664
2020-08-03,41414.520833333336,2020-08-03,41414.520833333336
2020-08-04,41911.25,2020-08-04,41911.25
2020-08-05,42316.958333333336,2020-08-05,42316.958333333336
2020-08-06,43091.416666666664,2020-08-06,43091.416666666664
2020-08-07,43778.0,2020-08-07,43778.0
2020-08-08,40801.895833333336,2020-08-08,40801.895833333336
2020-08-09,39131.3125,2020-08-09,39131.3125
2020-08-10,43342.875,2020-08-10,43342.875
2020-08-11,44268.541666666664,2020-08-11,44268.541666666664
2020-08-12,43890.625,2020-08-12,43890.625
2020-08-13,42655.770833333336,2020-08-13,42655.770833333336
2020-08-14,41971.270833333336,2020-08-14,41971.270833333336
2020-08-15,38407.5625,2020-08-15,38407.5625
2020-08-16,36702.041666666664,2020-08-16,36702.041666666664
2020-08-17,41094.125,2020-08-17,41094.125
2020-08-18,42435.708333333336,2020-08-18,42435.708333333336
2020-08-19,43203.791666666664,2020-08-19,43203.791666666664
2020-08-20,44354.666666666664,2020-08-20,44354.666666666664
2020-08-21,44423.1875,2020-08-21,44423.1875
2020-08-22,40144.604166666664,2020-08-22,40144.604166666664
2020-08-23,37516.645833333336,2020-08-23,37516.645833333336
2020-08-24,42969.8125,2020-08-24,42969.8125
2020-08-25,44886.083333333336,2020-08-25,44886.083333333336
2020-08-26,45383.583333333336,2020-08-26,45383.583333333336
2020-08-27,45373.020833333336,2020-08-27,45373.020833333336
2020-08-28,44484.708333333336,2020-08-28,44484.708333333336
2020-08-29,39279.520833333336,2020-08-29,39279.520833333336
2020-08-30,37415.6875,2020-08-30,37415.6875
2020-08-31,43684.5,2020-08-31,43684.5
2020-09-01,45058.229166666664,2020-09-01,45058.229166666664
2020-09-02,45168.604166666664,2020-09-02,45168.604166666664
2020-09-03,45609.9375,2020-09-03,45609.9375
2020-09-04,45439.708333333336,2020-09-04,45439.708333333336
2020-09-05,40040.791666666664,2020-09-05,40040.791666666664
2020-09-06,37856.729166666664,2020-09-06,37856.729166666664
2020-09-07,44195.9375,2020-09-07,44195.9375
2020-09-08,45635.875,2020-09-08,45635.875
2020-09-09,45912.166666666664,2020-09-09,45912.166666666664
2020-09-10,46015.520833333336,2020-09-10,46015.520833333336
2020-09-11,45490.104166666664,2020-09-11,45490.104166666664
2020-09-12,40501.5625,2020-09-12,40501.5625
2020-09-13,38471.520833333336,2020-09-13,38471.520833333336
2020-09-14,45447.5,2020-09-14,45447.5
2020-09-15,46835.291666666664,2020-09-15,46835.291666666664
2020-09-16,47122.854166666664,2020-09-16,47122.854166666664
2020-09-17,46507.8125,2020-09-17,46507.8125
2020-09-18,45791.25,2020-09-18,45791.25
2020-09-19,40958.791666666664,2020-09-19,40958.791666666664
2020-09-20,38221.166666666664,2020-09-20,38221.166666666664
2020-09-21,44417.75,2020-09-21,44417.75
2020-09-22,45321.854166666664,2020-09-22,45321.854166666664
2020-09-23,45519.1875,2020-09-23,45519.1875
2020-09-24,45823.333333333336,2020-09-24,45823.333333333336
2020-09-25,46359.0625,2020-09-25,46359.0625
2020-09-26,42938.291666666664,2020-09-26,42938.291666666664
2020-09-27,42954.416666666664,2020-09-27,42954.416666666664
2020-09-28,49688.916666666664,2020-09-28,49688.916666666664
2020-09-29,49860.9375,2020-09-29,49860.9375
2020-09-30,48813.9375,2020-09-30,48813.9375
2020-10-01,49142.583333333336,2020-10-01,49142.583333333336
2020-10-02,50207.229166666664,2020-10-02,50207.229166666664
2020-10-03,46057.166666666664,2020-10-03,46057.166666666664
2020-10-04,44586.145833333336,2020-10-04,44586.145833333336
2020-10-05,51940.020833333336,2020-10-05,51940.020833333336
2020-10-06,52513.916666666664,2020-10-06,52513.916666666664
2020-10-07,51447.395833333336,2020-10-07,51447.395833333336
2020-10-08,50621.895833333336,2020-10-08,50621.895833333336
2020-10-09,49448.979166666664,2020-10-09,49448.979166666664
2020-10-10,45274.625,2020-10-10,45274.625
2020-10-11,45020.395833333336,2020-10-11,45020.395833333336
2020-10-12,53314.9375,2020-10-12,53314.9375
2020-10-13,55079.395833333336,2020-10-13,55079.395833333336
2020-10-14,56001.020833333336,2020-10-14,56001.020833333336
2020-10-15,57265.0625,2020-10-15,57265.0625
2020-10-16,56934.0625,2020-10-16,56934.0625
2020-10-17,51107.0,2020-10-17,51107.0
2020-10-18,48860.520833333336,2020-10-18,48860.520833333336
2020-10-19,55263.541666666664,2020-10-19,55263.541666666664
2020-10-20,54488.020833333336,2020-10-20,54488.020833333336
2020-10-21,51826.4375,2020-10-21,51826.4375
2020-10-22,50918.979166666664,2020-10-22,50918.979166666664
2020-10-23,50456.895833333336,2020-10-23,50456.895833333336
2020-10-24,46139.958333333336,2020-10-24,46139.958333333336
2020-10-25,45491.0625,2020-10-25,45491.0625
2020-10-26,53965.291666666664,2020-10-26,53965.291666666664
2020-10-27,56332.8125,2020-10-27,56332.8125
2020-10-28,55118.020833333336,2020-10-28,55118.020833333336
2020-10-29,53865.458333333336,2020-10-29,53865.458333333336
2020-10-30,51863.083333333336,2020-10-30,51863.083333333336
2020-10-31,47067.895833333336,2020-10-31,47067.895833333336
2020-11-01,44741.1875,2020-11-01,44741.1875
2020-11-02,49726.458333333336,2020-11-02,49726.458333333336
2020-11-03,53627.770833333336,2020-11-03,53627.770833333336
2020-11-04,57197.791666666664,2020-11-04,57197.791666666664
2020-11-05,58029.291666666664,2020-11-05,58029.291666666664
2020-11-06,56568.125,2020-11-06,56568.125
2020-11-07,49462.229166666664,2020-11-07,49462.229166666664
2020-11-08,45730.791666666664,2020-11-08,45730.791666666664
2020-11-09,51198.520833333336,2020-11-09,51198.520833333336
2020-11-10,52535.666666666664,2020-11-10,52535.666666666664
2020-11-11,48586.791666666664,2020-11-11,48586.791666666664
2020-11-12,53101.625,2020-11-12,53101.625
2020-11-13,53145.145833333336,2020-11-13,53145.145833333336
2020-11-14,47410.041666666664,2020-11-14,47410.041666666664
2020-11-15,46590.5,2020-11-15,46590.5
2020-11-16,53915.0,2020-11-16,53915.0
2020-11-17,55729.625,2020-11-17,55729.625
2020-11-18,55710.020833333336,2020-11-18,55710.020833333336
2020-11-19,56597.3125,2020-11-19,56597.3125
2020-11-20,59369.0,2020-11-20,59369.0
2020-11-21,56785.791666666664,2020-11-21,56785.791666666664
2020-11-22,55830.5625,2020-11-22,55830.5625
